time,L_hip_pitch_target,R_hip_pitch_target,L_hip_roll_target,R_hip_roll_target,L_hip_yaw_target,R_hip_yaw_target,L_knee_target,R_knee_target,L_foot_pitch_target,R_foot_pitch_target,L_foot_roll_target,R_foot_roll_target,L_hip_pitch_pos,R_hip_pitch_pos,L_hip_roll_pos,R_hip_roll_pos,L_hip_yaw_pos,R_hip_yaw_pos,L_knee_pos,R_knee_pos,L_foot_pitch_pos,R_foot_pitch_pos,L_foot_roll_pos,R_foot_roll_pos,L_hip_pitch_vel,R_hip_pitch_vel,L_hip_roll_vel,R_hip_roll_vel,L_hip_yaw_vel,R_hip_yaw_vel,L_knee_vel,R_knee_vel,L_foot_pitch_vel,R_foot_pitch_vel,L_foot_roll_vel,R_foot_roll_vel,L_hip_pitch_tau,R_hip_pitch_tau,L_hip_roll_tau,R_hip_roll_tau,L_hip_yaw_tau,R_hip_yaw_tau,L_knee_tau,R_knee_tau,L_foot_pitch_tau,R_foot_pitch_tau,L_foot_roll_tau,R_foot_roll_tau
35.48,-0.07999999821186066,-0.13277508318424225,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06617234647274017,-0.08701194822788239,-0.007346631493419409,0.00666326517239213,0.07561158388853073,-0.07490155845880508,0.2527868151664734,0.2708160877227783,-0.17607688903808594,-0.17406323552131653,-0.05647779628634453,0.031667083501815796,-0.5649731159210205,0.21457746624946594,-1.5230467319488525,1.63991117477417,-20.990007400512695,20.9920654296875,-3.354879379272461,-3.6868300437927246,29.9979305267334,29.999256134033203,-30.00001335144043,30.000003814697266,-4.578018665313721,-5.663756370544434,-10.770499229431152,11.851113319396973,-50.0,50.0,-10.116456985473633,-14.390865325927734,30.0,30.0,-30.0,30.0
35.5,-0.07999999821186066,-0.08621926605701447,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06831751763820648,-0.08995507657527924,0.002942047780379653,-0.003483024425804615,0.27276358008384705,-0.2715512812137604,0.2479369342327118,0.25478243827819824,-0.3541561961174011,-0.3461853563785553,0.1405099779367447,-0.16425339877605438,0.385330468416214,-0.5469657778739929,1.5668200254440308,-1.546464204788208,20.984661102294922,-20.985681533813477,3.4640650749206543,2.7639129161834717,-30.00001335144043,-30.000009536743164,30.000001907348633,-30.00000762939453,1.1833477020263672,-1.2520707845687866,11.222197532653809,-11.858810424804688,49.35993957519531,-49.49391555786133,9.563011169433594,7.313593864440918,-29.815624237060547,-29.87735939025879,30.0,-30.0
35.52,-0.07999999821186066,-0.039663445204496384,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.066044881939888,-0.09355969727039337,-0.007390827871859074,0.007547627668827772,0.07553598284721375,-0.07467921823263168,0.2528195083141327,0.24534374475479126,-0.17497609555721283,-0.16158872842788696,-0.05246930941939354,0.0284863393753767,-0.5558406710624695,0.6174829602241516,-1.5196936130523682,1.5011427402496338,-20.99005126953125,20.989622116088867,-3.3188836574554443,-3.9893627166748047,29.998136520385742,29.99941062927246,-30.0,30.000009536743164,-4.607494354248047,12.607771873474121,-10.713898658752441,10.678961753845215,-50.0,50.0,-10.020842552185059,-9.15257740020752,30.0,30.0,-30.0,30.0
35.54,-0.07999999821186066,-0.01834380254149437,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0681413859128952,-0.08825913816690445,0.002970317844301462,-0.0017995890229940414,0.27272871136665344,-0.2728405296802521,0.24825800955295563,0.23264813423156738,-0.3536313772201538,-0.3411189019680023,0.14447645843029022,-0.16833582520484924,0.3818327486515045,-0.12637998163700104,1.570103406906128,-1.4636749029159546,20.98472785949707,-20.98331069946289,3.457803249359131,3.2352259159088135,-30.000015258789062,-29.999998092651367,30.000009536743164,-30.00000762939453,1.101043462753296,9.52522087097168,11.208357810974121,-11.11600112915039,49.37367630004883,-49.52660369873047,9.449139595031738,12.806214332580566,-29.848854064941406,-30.0,30.0,-30.0
35.56,-0.07999999821186066,-0.03381691873073578,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595893204212189,-0.08430460840463638,-0.007347019389271736,0.007843228988349438,0.07551713287830353,-0.07579783350229263,0.252858966588974,0.23850148916244507,-0.1744338423013687,-0.16739048063755035,-0.04844767600297928,0.056555718183517456,-0.5613059401512146,0.8996394872665405,-1.519029974937439,1.4222794771194458,-20.990089416503906,20.988548278808594,-3.336575984954834,-3.089249849319458,29.998348236083984,29.99793815612793,-30.000011444091797,29.999998092651367,-4.616462707519531,10.62106990814209,-10.74032974243164,9.837812423706055,-50.0,50.0,-10.059850692749023,-6.582342147827148,30.0,30.0,-30.0,30.0
35.58,-0.07999999821186066,-0.07769539207220078,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06811784207820892,-0.0765446200966835,0.0030315036419779062,-0.0027225222438573837,0.2727104425430298,-0.27353838086128235,0.2481970489025116,0.24462230503559113,-0.3532826900482178,-0.3546803891658783,0.1484486311674118,-0.14105994999408722,0.38094979524612427,-0.1670963019132614,1.5708614587783813,-1.5967682600021362,20.98474884033203,-20.98412322998047,3.4618303775787354,4.159620761871338,-30.000015258789062,-30.0000057220459,30.00000762939453,-30.00000762939453,1.1210966110229492,-4.657998085021973,11.196157455444336,-10.656598091125488,49.37718200683594,-49.32203674316406,9.495113372802734,11.337481498718262,-29.865333557128906,-30.0,30.0,-30.0
35.6,-0.07999999821186066,-0.12619434297084808,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0659550279378891,-0.0766979530453682,-0.007268170826137066,0.007036001421511173,0.07550358027219772,-0.07586604356765747,0.25283727049827576,0.26334863901138306,-0.17415599524974823,-0.18104466795921326,-0.04443107172846794,0.05182519555091858,-0.562213122844696,0.5291876196861267,-1.5185130834579468,1.5496644973754883,-20.990116119384766,20.99091339111328,-3.335986614227295,-2.6607534885406494,29.99856948852539,29.99817657470703,-30.000017166137695,30.000011444091797,-4.614961624145508,-7.850823879241943,-10.756270408630371,10.869048118591309,-50.0,50.0,-10.060959815979004,-11.51087760925293,30.0,30.0,-30.0,30.0
35.62,-0.07999999821186066,-0.15302428603172302,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06813161075115204,-0.07683459669351578,0.0031159049831330776,-0.004534705076366663,0.27269497513771057,-0.27237045764923096,0.2482360303401947,0.2683611512184143,-0.3531002998352051,-0.3586968779563904,0.15242041647434235,-0.14487271010875702,0.3800203204154968,-0.5874453186988831,1.5710675716400146,-1.6964836120605469,20.984766006469727,-20.98676109313965,3.4645204544067383,3.78973650932312,-30.00000762939453,-30.00002098083496,30.000001907348633,-30.000003814697266,1.1262905597686768,-17.17845916748047,11.178605079650879,-11.339299201965332,49.379703521728516,-49.31685256958008,9.4972505569458,5.579505920410156,-29.873889923095703,-29.66683578491211,30.0,-30.0
35.64,-0.07999999821186066,-0.14364172518253326,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06599302589893341,-0.08502001315355301,-0.007190993055701256,0.006791000720113516,0.07549713551998138,-0.07509955763816833,0.25285378098487854,0.2730908989906311,-0.17402571439743042,-0.1771072894334793,-0.04041336849331856,0.04763788357377052,-0.5635810494422913,0.20335572957992554,-1.5192300081253052,1.6443192958831787,-20.990121841430664,20.992158889770508,-3.339367628097534,-3.520627498626709,29.998777389526367,29.9984073638916,-30.000003814697266,30.000001907348633,-4.606441497802734,-8.206888198852539,-10.772801399230957,11.843390464782715,-50.0,50.0,-10.07604694366455,-14.674216270446777,30.0,30.0,-30.0,30.0
35.66,-0.07999999821186066,-0.10313258320093155,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06818725168704987,-0.0886436477303505,0.00318022258579731,-0.003661520779132843,0.2726810872554779,-0.27150341868400574,0.24826130270957947,0.2590799033641815,-0.3529723584651947,-0.34827083349227905,0.15639138221740723,-0.148420050740242,0.37955278158187866,-0.6045482158660889,1.5704634189605713,-1.576532006263733,20.984785079956055,-20.986013412475586,3.46618390083313,2.8223626613616943,-30.000009536743164,-30.000011444091797,30.0000057220459,-30.000003814697266,1.142021894454956,-4.5820746421813965,11.169374465942383,-11.910455703735352,49.380882263183594,-49.45855712890625,9.504422187805176,6.405520439147949,-29.878005981445312,-29.785188674926758,30.0,-30.0
35.68,-0.07999999821186066,-0.05345536023378372,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06605742871761322,-0.0938006117939949,-0.007143831811845303,0.007544607389718294,0.07549400627613068,-0.07459262013435364,0.25286415219306946,0.24956949055194855,-0.17394545674324036,-0.1628531664609909,-0.03639715909957886,0.044414062052965164,-0.5639100670814514,0.5275049209594727,-1.5202791690826416,1.5254418849945068,-20.99013328552246,20.99001121520996,-3.3413164615631104,-4.029343128204346,29.99898338317871,29.99858856201172,-30.00000762939453,30.0000057220459,-4.593387603759766,10.263455390930176,-10.780452728271484,10.906532287597656,-50.0,50.0,-10.085586547851562,-10.101469993591309,30.0,30.0,-30.0,30.0
35.7,-0.07999999821186066,-0.021538231521844864,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06825195252895355,-0.08995968848466873,0.003209333401173353,-0.0018453135853633285,0.27266940474510193,-0.27266019582748413,0.2482943832874298,0.23440295457839966,-0.35286733508110046,-0.3411448895931244,0.160361185669899,-0.15240637958049774,0.379795104265213,-0.1818135529756546,1.5697367191314697,-1.4636608362197876,20.984821319580078,-20.98346519470215,3.4679739475250244,3.0673906803131104,-30.00001335144043,-30.00000762939453,30.000001907348633,-30.00001335144043,1.1557528972625732,9.578445434570312,11.167704582214355,-11.273401260375977,49.38147735595703,-49.543357849121094,9.508401870727539,12.165521621704102,-29.880619049072266,-30.0,30.0,-30.0
35.72,-0.07999999821186066,-0.02468228153884411,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06611885130405426,-0.08661726862192154,-0.00713341124355793,0.007770137395709753,0.07549522817134857,-0.07554206997156143,0.2528795897960663,0.2369033694267273,-0.17388251423835754,-0.16333530843257904,-0.03238203749060631,0.04072409123182297,-0.5637542009353638,0.8992015719413757,-1.5213264226913452,1.4160501956939697,-20.990156173706055,20.98854637145996,-3.34358811378479,-3.251976728439331,29.99921417236328,29.99875831604004,-30.0,30.0000057220459,-4.583316802978516,12.931721687316895,-10.78096866607666,9.845952033996582,-50.0,50.0,-10.096911430358887,-6.3947038650512695,30.0,30.0,-30.0,30.0
35.74,-0.07999999821186066,-0.06118323653936386,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06830497086048126,-0.07828677445650101,0.003203908447176218,-0.002591479104012251,0.27265965938568115,-0.2734851837158203,0.24832522869110107,0.24053741991519928,-0.35276615619659424,-0.34983086585998535,0.1643301546573639,-0.15674100816249847,0.3804439902305603,-0.10931190103292465,1.5691947937011719,-1.5697060823440552,20.98484230041504,-20.983882904052734,3.4695205688476562,4.059655666351318,-30.00001335144043,-30.000009536743164,30.000003814697266,-30.000001907348633,1.1657958030700684,-1.2666840553283691,11.172635078430176,-10.602951049804688,49.381324768066406,-49.368064880371094,9.512438774108887,12.113323211669922,-29.88273811340332,-30.0,30.0,-30.0
35.76,-0.07999999821186066,-0.11125529557466507,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06616164743900299,-0.0768832340836525,-0.007151744794100523,0.006933961063623428,0.07549979537725449,-0.07588067650794983,0.2528899908065796,0.2587157189846039,-0.1738194078207016,-0.17681239545345306,-0.02836734801530838,0.036046262830495834,-0.5633013844490051,0.620324432849884,-1.522010326385498,1.5202834606170654,-20.990171432495117,20.990571975708008,-3.3458669185638428,-2.6383395195007324,29.999401092529297,29.998994827270508,-30.000015258789062,30.000001907348633,-4.577990531921387,-5.223806381225586,-10.776470184326172,10.6695556640625,-50.0,50.0,-10.10710334777832,-10.475702285766602,30.0,30.0,-30.0,30.0
35.78,-0.07999999821186066,-0.14775624871253967,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06833510100841522,-0.07549232989549637,0.003176842350512743,-0.004637402016669512,0.2726510763168335,-0.27258795499801636,0.24835067987442017,0.26617369055747986,-0.35266387462615967,-0.35787320137023926,0.1682990938425064,-0.16065135598182678,0.38128069043159485,-0.526019275188446,1.569026231765747,-1.696831464767456,20.98485565185547,-20.986583709716797,3.471111536026001,3.9662880897521973,-30.00001335144043,-30.00002098083496,30.0,-30.000003814697266,1.170555830001831,-16.78925132751465,11.180381774902344,-11.129955291748047,49.380550384521484,-49.313194274902344,9.517402648925781,6.346189022064209,-29.88481903076172,-29.79462242126465,30.0,-30.0
35.8,-0.07999999821186066,-0.15090030431747437,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06617240607738495,-0.08280939608812332,-0.007346604485064745,0.006506194360554218,0.07561158388853073,-0.07522264122962952,0.2527868449687958,0.2743610739707947,-0.1760769486427307,-0.1780099719762802,-0.056477855890989304,0.03160726651549339,-0.5649726390838623,0.21980232000350952,-1.523047685623169,1.6465998888015747,-20.990007400512695,20.99232292175293,-3.3548789024353027,-3.362872362136841,29.997934341430664,29.999238967895508,-30.0,30.000003814697266,-4.578005790710449,-10.15431022644043,-10.770502090454102,11.864136695861816,-50.0,50.0,-10.116456985473633,-14.810129165649414,30.0,30.0,-30.0,30.0
35.82,-0.07999999821186066,-0.11898317188024521,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06831757724285126,-0.0866764560341835,0.0029420489445328712,-0.0041738287545740604,0.27276360988616943,-0.271406888961792,0.24793696403503418,0.2631281018257141,-0.3541560173034668,-0.34926822781562805,0.1405099630355835,-0.16425640881061554,0.3853303790092468,-0.6462370753288269,1.5668190717697144,-1.6035822629928589,20.984661102294922,-20.98649024963379,3.4640629291534424,2.938173770904541,-30.000017166137695,-30.00002670288086,30.0000057220459,-30.0000057220459,1.1833558082580566,-7.939994812011719,11.222198486328125,-11.874013900756836,49.35993957519531,-49.4368896484375,9.563004493713379,5.7036237716674805,-29.81562614440918,-29.758939743041992,30.0,-30.0
35.84,-0.07999999821186066,-0.06930594891309738,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06604494154453278,-0.09315166622400284,-0.007390844635665417,0.007272504735738039,0.07553602010011673,-0.0745421051979065,0.2528194189071655,0.2542695105075836,-0.17497579753398895,-0.16379444301128387,-0.052469369024038315,0.02830931358039379,-0.5558406710624695,0.4422587752342224,-1.5196939706802368,1.557261347770691,-20.99005126953125,20.990558624267578,-3.3188865184783936,-4.047410488128662,29.998140335083008,29.99941635131836,-30.000009536743164,30.000001907348633,-4.60748291015625,7.327232360839844,-10.713892936706543,11.17457389831543,-50.0,50.0,-10.020842552185059,-11.177579879760742,30.0,30.0,-30.0,30.0
35.86,-0.07999999821186066,-0.028796806931495667,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06814144551753998,-0.09085635840892792,0.0029702773317694664,-0.002113871742039919,0.27272874116897583,-0.2723923325538635,0.24825803935527802,0.23739248514175415,-0.35363128781318665,-0.34040457010269165,0.1444762647151947,-0.16813716292381287,0.38183528184890747,-0.2503635883331299,1.5701019763946533,-1.466465950012207,20.98471450805664,-20.98390007019043,3.457811117172241,2.9355084896087646,-30.00000762939453,-30.000003814697266,30.000003814697266,-30.000009536743164,1.1010541915893555,8.709192276000977,11.208362579345703,-11.431249618530273,49.37367248535156,-49.55409622192383,9.449163436889648,11.373719215393066,-29.848865509033203,-30.0,30.0,-30.0
35.88,-0.07999999821186066,-0.01941424049437046,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595896184444427,-0.08851076662540436,-0.007347076665610075,0.007960846647620201,0.07551716268062592,-0.07547692954540253,0.252858966588974,0.236294224858284,-0.17443375289440155,-0.1634598970413208,-0.04844788834452629,0.056543979793787,-0.561305820941925,0.8798540830612183,-1.5190311670303345,1.4246282577514648,-20.990089416503906,20.98843002319336,-3.336577892303467,-3.448845624923706,29.998348236083984,29.997934341430664,-30.000011444091797,30.000017166137695,-4.616468906402588,14.486945152282715,-10.740312576293945,9.912525177001953,-50.0,50.0,-10.059880256652832,-6.537172317504883,30.0,30.0,-30.0,30.0
35.9,-0.07999999821186066,-0.04624418914318085,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06811787188053131,-0.0800984650850296,0.0030314296018332243,-0.0020419657230377197,0.2727104723453522,-0.2735033631324768,0.2481970489025116,0.23660781979560852,-0.353282630443573,-0.349223256111145,0.14844845235347748,-0.14107491075992584,0.38095054030418396,-0.08074693381786346,1.5708614587783813,-1.537391185760498,20.98474884033203,-20.983379364013672,3.4618313312530518,3.9333536624908447,-30.00002098083496,-30.000009536743164,30.000019073486328,-30.000009536743164,1.1211011409759521,1.888932704925537,11.196176528930664,-10.693037033081055,49.37717819213867,-49.37944412231445,9.495119094848633,12.813575744628906,-29.86533546447754,-30.0,30.0,-30.0
35.92,-0.07999999821186066,-0.09474313259124756,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06595505774021149,-0.07760974019765854,-0.007268237881362438,0.0073375096544623375,0.07550361752510071,-0.07594168186187744,0.25283727049827576,0.2539618909358978,-0.17415595054626465,-0.17616474628448486,-0.04443112388253212,0.05198685824871063,-0.5622124671936035,0.6964138150215149,-1.5185121297836304,1.492213249206543,-20.990114212036133,20.99001121520996,-3.3359861373901367,-2.6262094974517822,29.998579025268555,29.998153686523438,-30.0000057220459,30.0000057220459,-4.61496114730835,-2.111185073852539,-10.756257057189941,10.360596656799316,-50.0,50.0,-10.060962677001953,-9.389469146728516,30.0,30.0,-30.0,30.0
35.94,-0.07999999821186066,-0.13862161338329315,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06813164055347443,-0.07474049180746078,0.0031158416531980038,-0.004161270335316658,0.2726948857307434,-0.2729168236255646,0.24823597073554993,0.26288682222366333,-0.3531002998352051,-0.35901716351509094,0.15242035686969757,-0.14508020877838135,0.3800206482410431,-0.4548259675502777,1.5710676908493042,-1.689152717590332,20.98476219177246,-20.986120223999023,3.4645211696624756,4.078409194946289,-30.000009536743164,-30.00002098083496,30.000003814697266,-30.00001335144043,1.1262917518615723,-15.508827209472656,11.178611755371094,-11.02013874053955,49.37969207763672,-49.30052947998047,9.497249603271484,7.165488243103027,-29.8739013671875,-29.81321144104004,30.0,-30.0
35.96,-0.07999999821186066,-0.15409472584724426,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0659930557012558,-0.08094289153814316,-0.0071910228580236435,0.006703549530357122,0.07549704611301422,-0.07541684061288834,0.25285372138023376,0.2743002772331238,-0.17402583360671997,-0.18049727380275726,-0.04041336476802826,0.04745208099484444,-0.5635802149772644,0.2508908808231354,-1.519227147102356,1.6363801956176758,-20.9901180267334,20.9921875,-3.3393619060516357,-3.1819212436676025,29.9987850189209,29.9984130859375,-30.0000057220459,30.0000057220459,-4.606438636779785,-11.327393531799316,-10.772790908813477,11.728521347045898,-50.0,50.0,-10.076038360595703,-14.554855346679688,30.0,30.0,-30.0,30.0
35.98,-0.07999999821186066,-0.13277508318424225,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06818725168704987,-0.08475053310394287,0.003180235391482711,-0.004274133592844009,0.27268099784851074,-0.2715127468109131,0.24826131761074066,0.26616713404655457,-0.35297250747680664,-0.35187798738479614,0.15639132261276245,-0.1486426591873169,0.3795531690120697,-0.6724262237548828,1.570465087890625,-1.632645606994629,20.984786987304688,-20.986703872680664,3.466187000274658,3.0742766857147217,-30.0000057220459,-30.00002670288086,30.00001335144043,-30.00000762939453,1.142021656036377,-10.960585594177246,11.169360160827637,-11.843110084533691,49.380882263183594,-49.40153121948242,9.504415512084961,5.171713829040527,-29.878009796142578,-29.683494567871094,30.0,-30.0
36.0,-0.07999999821186066,-0.08621926605701447,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06605742871761322,-0.0923316478729248,-0.007143808528780937,0.0072377207688987255,0.07549373805522919,-0.0745764970779419,0.2528640627861023,0.2589663863182068,-0.1739456057548523,-0.1663823127746582,-0.0363972969353199,0.04401908814907074,-0.5639109015464783,0.36119452118873596,-1.520278811454773,1.5806896686553955,-20.990140914916992,20.990947723388672,-3.341318368911743,-4.00237512588501,29.99898338317871,29.998611450195312,-30.000009536743164,30.0,-4.593389987945557,4.106398582458496,-10.780465126037598,11.381540298461914,-50.0,50.0,-10.085598945617676,-12.132913589477539,30.0,30.0,-30.0,30.0
36.02,-0.07999999821186066,-0.039663445204496384,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06825194507837296,-0.09159499406814575,0.003209364600479603,-0.002321236301213503,0.27266940474510193,-0.2721865773200989,0.24829433858394623,0.24104414880275726,-0.3528674244880676,-0.34210819005966187,0.16036106646060944,-0.15242823958396912,0.3797963559627533,-0.32505398988723755,1.5697358846664429,-1.4808359146118164,20.984819412231445,-20.984209060668945,3.467977285385132,2.8256187438964844,-30.00001335144043,-30.000015258789062,30.0,-30.00000762939453,1.1557581424713135,7.132511615753174,11.16769790649414,-11.577272415161133,49.38154602050781,-49.549072265625,9.508423805236816,10.393176078796387,-29.880615234375,-30.0,30.0,-30.0
36.04,-0.07999999821186066,-0.01834380254149437,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06611884385347366,-0.09050306677818298,-0.007133402395993471,0.007812678813934326,0.07549510896205902,-0.07517202198505402,0.2528795599937439,0.23705685138702393,-0.1738826036453247,-0.16108626127243042,-0.032382141798734665,0.040648333728313446,-0.5637540817260742,0.8366789817810059,-1.5213271379470825,1.432503342628479,-20.990150451660156,20.988636016845703,-3.3435873985290527,-3.6092164516448975,29.999202728271484,29.998762130737305,-30.000003814697266,30.0,-4.5833258628845215,15.298065185546875,-10.78096866607666,10.043255805969238,-50.0,50.0,-10.096912384033203,-6.864803314208984,30.0,30.0,-30.0,30.0
36.06,-0.07999999821186066,-0.03381691873073578,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06830494105815887,-0.08229976892471313,0.003203898435458541,-0.0020203501917421818,0.27265968918800354,-0.27334949374198914,0.2483251988887787,0.2340960055589676,-0.35276615619659424,-0.34544023871421814,0.16433003544807434,-0.15672868490219116,0.38044416904449463,-0.05806833878159523,1.5691931247711182,-1.5137394666671753,20.984840393066406,-20.983293533325195,3.469520092010498,3.7691140174865723,-30.00001335144043,-30.00002670288086,30.000001907348633,-30.000011444091797,1.1657936573028564,4.765092849731445,11.172638893127441,-10.717554092407227,49.38133239746094,-49.43494415283203,9.51244068145752,13.157415390014648,-29.88272476196289,-30.0,30.0,-30.0
36.08,-0.07999999821186066,-0.07769539207220078,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.0661616176366806,-0.07877817749977112,-0.0071517787873744965,0.007252860348671675,0.07549988478422165,-0.07590778917074203,0.2528899610042572,0.24923579394817352,-0.1738191395998001,-0.17222526669502258,-0.02836776152253151,0.03622053563594818,-0.5633007884025574,0.7750539779663086,-1.5220110416412354,1.4663196802139282,-20.990171432495117,20.989643096923828,-3.345867872238159,-2.6952264308929443,29.999422073364258,29.998994827270508,-30.0000057220459,29.999998092651367,-4.577997207641602,1.2062320709228516,-10.776457786560059,10.202969551086426,-50.0,50.0,-10.107095718383789,-8.444623947143555,30.0,30.0,-30.0,30.0
36.1,-0.07999999821186066,-0.12619434297084808,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06833507120609283,-0.07435441017150879,0.0031767655164003372,-0.0041028098203241825,0.2726510465145111,-0.27308493852615356,0.24835065007209778,0.2589426338672638,-0.3526638448238373,-0.3577304780483246,0.16829872131347656,-0.16083399951457977,0.38128113746643066,-0.3776160776615143,1.5690243244171143,-1.6747792959213257,20.98485565185547,-20.985750198364258,3.471113681793213,4.180650234222412,-30.00001335144043,-30.00002098083496,30.000001907348633,-30.000019073486328,1.170546531677246,-13.572761535644531,11.180392265319824,-10.836593627929688,49.380531311035156,-49.30552673339844,9.517410278320312,8.223236083984375,-29.88484764099121,-29.93223762512207,30.0,-30.0
36.12,-0.07999999821186066,-0.15302428603172302,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06617237627506256,-0.07912576198577881,-0.007346707861870527,0.00650393171235919,0.07561158388853073,-0.07552630454301834,0.2527868151664734,0.273145467042923,-0.17607691884040833,-0.18094287812709808,-0.056477874517440796,0.0315607450902462,-0.5649726390838623,0.305856853723526,-1.5230480432510376,1.6243767738342285,-20.990009307861328,20.992074966430664,-3.3548784255981445,-3.028273344039917,29.99793243408203,29.999248504638672,-30.0,30.000011444091797,-4.578014373779297,-11.706073760986328,-10.770475387573242,11.624570846557617,-50.0,50.0,-10.116458892822266,-14.15162467956543,30.0,30.0,-30.0,30.0
36.14,-0.07999999821186066,-0.14364172518253326,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06831754744052887,-0.08243343234062195,0.0029419397469609976,-0.004660383332520723,0.2727636396884918,-0.27157434821128845,0.24793699383735657,0.26850417256355286,-0.3541560471057892,-0.3533172309398651,0.1405099481344223,-0.16443690657615662,0.3853306174278259,-0.6783828139305115,1.5668185949325562,-1.6551426649093628,20.98465919494629,-20.987016677856445,3.464064836502075,3.250262498855591,-30.00001335144043,-30.000011444091797,30.00000762939453,-30.000003814697266,1.1833503246307373,-13.600942611694336,11.222220420837402,-11.729156494140625,49.35994338989258,-49.381492614746094,9.563008308410645,4.918635845184326,-29.815624237060547,-29.670961380004883,30.0,-30.0
36.16,-0.07999999821186066,-0.10313258320093155,0.0,0.0,0.0,0.0,0.25,0.25,-0.17000000178813934,-0.17000000178813934,0.0,0.0,-0.06604491174221039,-0.09073618799448013,-0.007390960585325956,0.006960039958357811,0.07553616911172867,-0.07463553547859192,0.25281956791877747,0.2635307312011719,-0.1749759465456009,-0.16851718723773956,-0.05246933549642563,0.027883995324373245,-0.555840790271759,0.2951381504535675,-1.5196948051452637,1.6079167127609253,-20.990055084228516,20.991451263427734,-3.3188867568969727,-3.9371328353881836,29.99812889099121,29.99945640563965,-30.000001907348633,30.0,-4.607490062713623,0.6836409568786621,-10.71387004852295,11.597296714782715,-50.0,50.0,-10.020853996276855,-13.081539154052734,30.0,30.0,-30.0,30.0
